Order,Family,Family_English_name,Scientific_name,English_name_AviList,Range,IUCN_Red_List_Category,Species_code_Cornell_Lab
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis gujanensis,Plain-crowned Spinetail,,LC,plcspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis albilora,White-lored Spinetail,eastern Bolivia (eastern Santa Cruz) to interior southwestern Brazil and northern Paraguay,LC,whlspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis simoni,Araguaia Spinetail,Pantanal of western Brazil (Araguaia Valley),LC,whlspi3
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis maranonica,Maranon Spinetail,southern Ecuador (Zamora-Chinchipe) to northwestern Peru (northern Cajamarca),CR,marspi3
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis hypochondriaca,Great Spinetail,northwestern Peru (upper arid Río Marañón Valley),NT,grespi2
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis stictothorax,Necklaced Spinetail,,LC,necspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis chinchipensis,Chinchipe Spinetail,northwestern Peru (upper Marañón and Chinchipe valleys),LC,necspi3
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis zimmeri,Russet-bellied Spinetail,west slope of Andes of central Peru (Ancash),VU,rubspi3
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis brachyura,Slaty Spinetail,,LC,slaspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis subpudica,Silvery-throated Spinetail,eastern Andes of northern Colombia (Boyacá and Cundinamarca),LC,sitspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis hellmayri,Red-shouldered Spinetail,"arid northeastern Brazil (Piauí, northern Bahia, and western Pernambuco)",LC,resspi2
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis ruficapilla,Rufous-capped Spinetail,eastern Paraguay to southeastern Brazil and northeastern Argentina (Misiones),LC,rucspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis cinerea,Bahia Spinetail,eastern Brazil (interior and southern Bahia and northeastern Minas Gerais),NT,bahspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis infuscata,Pinto's Spinetail,"northeastern Brazil (northeastern Maranhão, eastern Pernambuco, and adjacent Alagoas)",EN,pinspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis moesta,Dusky Spinetail,,LC,dusspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis macconnelli,McConnell's Spinetail,,LC,mccspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis cabanisi,Cabanis's Spinetail,,LC,cabspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis hypospodia,Cinereous-breasted Spinetail,locally from southeastern Peru and northern Bolivia to central and northeastern Brazil,LC,cibspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis spixi,Spix's Spinetail,"southeastern Brazil to eastern Paraguay, Uruguay, and northeastern Argentina",LC,spispi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis albigularis,Dark-breasted Spinetail,,LC,dabspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis beverlyae,Rio Orinoco Spinetail,river islands in the upper Río Orinoco of Venezuela,NT,riospi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis albescens,Pale-breasted Spinetail,,LC,pabspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis frontalis,Sooty-fronted Spinetail,"Bolivia (except northern) eastward to eastern Brazil, and southward through central Argentina",LC,sofspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis azarae,Azara's Spinetail,,LC,azaspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis courseni,Apurimac Spinetail,Andes of southern Peru (Bosque de Ampay region of Apurímac),NT,apuspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis kollari,Hoary-throated Spinetail,locally in campos of northern Brazil (Roraima) and (?) adjacent Guyana,EN,hotspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis erythrothorax,Rufous-breasted Spinetail,,LC,rubspi2
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis candei,White-whiskered Spinetail,,LC,whwspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis tithys,Blackish-headed Spinetail,arid tropical southwestern Ecuador to far northwestern Peru (Tumbes),VU,blhspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis fuscorufa,Rusty-headed Spinetail,Santa Marta Mountains (northeastern Colombia),NT,ruhspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis unirufa,Rufous Spinetail,,LC,rufspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis castanea,Black-throated Spinetail,coastal mountains of northern Venezuela (Aragua to Distrito Federal),LC,bltspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis cinnamomea,Stripe-breasted Spinetail,,LC,stbspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis rutilans,Ruddy Spinetail,,LC,rudspi1
Passeriformes,Furnariidae,Ovenbirds and Woodcreepers,Synallaxis cherriei,Chestnut-throated Spinetail,,LC,chtspi1
Passeriformes,Menuridae,Lyrebirds,Menura alberti,Albert's Lyrebird,east-central Australia (southeastern Queensland and northeastern New South Wales),LC,alblyr1
Passeriformes,Menuridae,Lyrebirds,Menura novaehollandiae,Superb Lyrebird,,LC,suplyr1
Passeriformes,Atrichornithidae,Scrubbirds,Atrichornis clamosus,Noisy Scrubbird,southwestern Australia (coastal heaths east of Albany),EN,nosbir1
Passeriformes,Atrichornithidae,Scrubbirds,Atrichornis rufescens,Rufous Scrubbird,,EN,rusbir1
Passeriformes,Climacteridae,Australasian Treecreepers,Cormobates placens,Papuan Treecreeper,,LC,paptre1
Passeriformes,Climacteridae,Australasian Treecreepers,Cormobates leucophaea,White-throated Treecreeper,,LC,whttre3
Passeriformes,Climacteridae,Australasian Treecreepers,Climacteris affinis,White-browed Treecreeper,,LC,whbtre2
Passeriformes,Climacteridae,Australasian Treecreepers,Climacteris erythrops,Red-browed Treecreeper,"southeastern Australia (southeastern Queensland to Wombat Ranges, central Victoria)",LC,rebtre1
Passeriformes,Climacteridae,Australasian Treecreepers,Climacteris picumnus,Brown Treecreeper,,LC,brotre2
Passeriformes,Climacteridae,Australasian Treecreepers,Climacteris melanurus,Black-tailed Treecreeper,,LC,bkttre1
Passeriformes,Climacteridae,Australasian Treecreepers,Climacteris rufus,Rufous Treecreeper,southwestern Australia (southwestern Western Australia eastward to Eyre Peninsula),LC,ruftre3
Passeriformes,Ptilonorhynchidae,Bowerbirds,Sericulus aureus,Masked Bowerbird,lowlands and foothill forest of western New Guinea,LC,flabow3
Passeriformes,Ptilonorhynchidae,Bowerbirds,Sericulus ardens,Flame Bowerbird,southern New Guinea (Toricelli and Prince Alexander mountains),LC,flabow2
Passeriformes,Ptilonorhynchidae,Bowerbirds,Sericulus bakeri,Fire-maned Bowerbird,northeastern New Guinea (humid montane forest of Adelbert Mountains),NT,fimbow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Sericulus chrysocephalus,Regent Bowerbird,"eastern Australia (Clarke-Connors Range, Gladstone to Sydney, Queensland)",LC,regbow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Ptilonorhynchus violaceus,Satin Bowerbird,,LC,satbow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Chlamydera guttata,Western Bowerbird,,LC,wesbow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Chlamydera maculata,Spotted Bowerbird,eastern Australia (northern Queensland to northern Victoria),LC,spobow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Chlamydera nuchalis,Great Bowerbird,,LC,grebow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Chlamydera lauterbachi,Yellow-breasted Bowerbird,,LC,yebbow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Chlamydera cerviniventris,Fawn-breasted Bowerbird,"southern and eastern New Guinea,and northeastern Australia (northeastern Cape York Peninsula, northern Queensland)",LC,fabbow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Ailuroedus buccoides,White-eared Catbird,"northwestern New Guinea eastward to southeastern Cenderawasih Bay, including Raja Ampat Islands (off western New Guinea)",NE,whecat1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Ailuroedus stonii,Ochre-breasted Catbird,,NE,ocbcat1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Ailuroedus geislerorum,Tan-capped Catbird,,NE,taccat1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Ailuroedus maculosus,Spotted Catbird,"northeastern Australia (Wet Tropics region, northern Queensland)",NE,spocat2
Passeriformes,Ptilonorhynchidae,Bowerbirds,Ailuroedus melanotis,Black-eared Catbird,,NE,bkccat1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Ailuroedus crassirostris,Green Catbird,"eastern Australia (Kroombit Tops, southeastern Queensland to southern New South Wales)",LC,grecat1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Scenopoeetes dentirostris,Tooth-billed Bowerbird,"northeastern Australia (Wet Tropics region, northern Queensland)",NT,tobcat2
Passeriformes,Ptilonorhynchidae,Bowerbirds,Prionodura newtoniana,Golden Bowerbird,"northeastern Australia (Wet Tropics region, northern Queensland)",NT,golbow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Amblyornis inornata,Vogelkop Bowerbird,"northwestern New Guinea (Arfak, Tamrau, and Wandammen mountains)",LC,vogbow2
Passeriformes,Ptilonorhynchidae,Bowerbirds,Amblyornis macgregoriae,MacGregor's Bowerbird,,LC,macbow2
Passeriformes,Ptilonorhynchidae,Bowerbirds,Amblyornis subalaris,Streaked Bowerbird,southeastern Papua New Guinea (Owen Stanley Mountains),LC,strbow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Amblyornis flavifrons,Golden-fronted Bowerbird,north-central New Guinea (Foya Mountains),LC,gofbow1
Passeriformes,Ptilonorhynchidae,Bowerbirds,Archboldia papuensis,Archbold's Bowerbird,,LC,arcbow1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis barbatus,Grey Grasswren,,LC,grygra1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis whitei,Pilbara Grasswren,,NE,strgra4
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis oweni,Sandhill Grasswren,,NE,sangra1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis rowleyi,Opalton Grasswren,"east-central Australia (Forsyth Range, central Queensland)",NE,rusgra1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis striatus,Striated Grasswren,,NE,strgra2
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis woodwardi,White-throated Grasswren,"north-central Australia (Arnhem Land sandstone, northern Northern Territory)",EN,whtgra1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis dorotheae,Carpentarian Grasswren,"north-central Australia (east-central Northern Territory, northwestern Queensland)",VU,cargra2
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis merrotsyi,Short-tailed Grasswren,,NT,shtgra1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis textilis,Western Grasswren,,LC,thbgra1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis modestus,Thick-billed Grasswren,,LC,thbgra4
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis housei,Black Grasswren,"northwestern Australia (northwestern Kimberley region, northern Western Australia)",LC,blagra1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis goyderi,Eyrean Grasswren,southeastern central Australia (Simpson-Strzelecki desert),LC,eyrgra1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis purnelli,Dusky Grasswren,"central Australia (MacDonnell Ranges, southern Northern Territory)",LC,dusgra1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Amytornis ballarae,Kalkadoon Grasswren,"northeastern central Australia (Selwyn Range, northwestern Queensland)",VU,kalgra1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Stipiturus malachurus,Southern Emu-wren,,LC,souemu1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Stipiturus ruficeps,Rufous-crowned Emu-wren,arid central Australia (Pilbara region through southern Northern Territory to southwestern Queensland),LC,rucemu1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Stipiturus mallee,Mallee Emu-wren,"southeastern Australia (west-central Victoria, formerly southeastern South Australia)",EN,malemu1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Sipodotus wallacii,Wallace's Fairywren,"lowlands of New Guinea, including Misool (Raja Ampat Islands, off western New Guinea), Aru Islands (off southwestern New Guinea), and Yapen (Cenderawasih Bay, off northwestern New Guinea)",LC,walfai1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Clytomyias insignis,Orange-crowned Fairywren,,LC,orcfai1
Passeriformes,Maluridae,"Grasswrens, Fairywrens, and Emu-wrens",Chenorhamphus grayi,Broad-billed Fairywren,"northern New Guinea (Bird's Head Peninsula to Sepik River), including Salawati (Raja Ampat Islands, off western New Guinea)",NE,brbfai1
